vict_descent,area,crm_cd,premis_cd,weapon_used_cd,age_group,time_group
1,15,624,502.0,400.0,4.0,3.0
2,13,624,502.0,500.0,5.0,1.0
1,1,230,502.0,0.0,3.0,2.0
1,15,624,502.0,500.0,2.0,4.0
1,13,626,501.0,400.0,5.0,4.0
1,2,624,203.0,400.0,1.0,4.0
1,8,930,203.0,511.0,2.0,3.0
1,18,230,501.0,0.0,3.0,4.0
1,2,230,102.0,102.0,2.0,2.0
1,6,625,102.0,400.0,3.0,2.0
1,4,624,501.0,400.0,5.0,4.0
1,6,310,0.0,0.0,4.0,3.0
1,14,740,210.0,500.0,1.0,4.0
1,3,624,108.0,400.0,2.0,2.0
1,3,624,501.0,400.0,5.0,4.0
1,8,930,501.0,511.0,2.0,3.0
1,9,210,0.0,400.0,1.0,3.0
2,18,624,102.0,400.0,5.0,4.0
1,1,626,502.0,400.0,2.0,2.0
1,15,624,210.0,400.0,2.0,3.0
2,12,210,108.0,109.0,3.0,2.0
1,16,310,203.0,500.0,4.0,3.0
2,7,230,502.0,200.0,3.0,2.0
1,13,210,0.0,400.0,5.0,4.0
1,9,230,101.0,307.0,2.0,4.0
2,12,230,101.0,307.0,2.0,3.0
1,19,761,502.0,400.0,3.0,3.0
1,17,230,501.0,500.0,5.0,1.0
1,16,761,101.0,102.0,3.0,3.0
2,3,626,502.0,400.0,2.0,3.0
1,4,626,203.0,400.0,5.0,3.0
2,12,230,104.0,102.0,2.0,3.0
1,6,210,210.0,400.0,1.0,1.0
1,14,0,101.0,500.0,2.0,3.0
1,7,624,203.0,400.0,2.0,4.0
1,12,626,501.0,400.0,4.0,4.0
1,18,230,101.0,106.0,1.0,4.0
1,9,626,501.0,400.0,3.0,3.0
1,12,210,101.0,102.0,2.0,3.0
1,12,740,108.0,0.0,3.0,2.0
2,18,626,102.0,400.0,4.0,3.0
1,10,930,501.0,511.0,3.0,1.0
1,15,624,102.0,500.0,5.0,4.0
1,9,0,108.0,511.0,4.0,3.0
1,6,624,102.0,400.0,2.0,1.0
2,6,210,102.0,102.0,3.0,4.0
1,4,624,0.0,400.0,4.0,4.0
1,17,626,501.0,400.0,2.0,4.0
1,3,624,0.0,400.0,4.0,2.0
2,1,230,102.0,102.0,4.0,3.0
1,10,624,0.0,400.0,2.0,3.0
2,18,930,501.0,511.0,1.0,3.0
2,14,626,502.0,400.0,1.0,4.0
1,20,624,101.0,500.0,2.0,4.0
2,3,236,108.0,400.0,3.0,3.0
2,3,0,101.0,400.0,1.0,3.0
1,12,0,101.0,400.0,1.0,3.0
1,10,210,0.0,400.0,4.0,4.0
1,9,624,203.0,400.0,3.0,4.0
1,7,210,102.0,500.0,3.0,3.0
1,12,626,501.0,400.0,5.0,4.0
1,6,230,108.0,512.0,5.0,3.0
1,18,625,101.0,500.0,3.0,2.0
1,11,626,501.0,400.0,5.0,2.0
1,14,624,0.0,400.0,5.0,4.0
2,3,761,101.0,0.0,3.0,3.0
1,5,210,102.0,400.0,3.0,4.0
1,17,0,501.0,400.0,2.0,4.0
1,20,624,0.0,400.0,5.0,4.0
1,5,210,0.0,500.0,1.0,3.0
1,11,230,101.0,102.0,1.0,4.0
1,20,230,0.0,0.0,2.0,3.0
2,3,624,122.0,400.0,2.0,2.0
1,1,624,109.0,400.0,2.0,2.0
1,6,740,0.0,212.0,1.0,3.0
2,3,230,102.0,308.0,2.0,2.0
2,12,236,108.0,400.0,5.0,2.0
1,8,930,501.0,511.0,5.0,3.0
2,1,210,101.0,102.0,3.0,4.0
1,20,624,502.0,400.0,5.0,3.0
1,13,230,0.0,200.0,2.0,3.0
2,18,626,502.0,400.0,5.0,3.0
1,10,0,0.0,500.0,4.0,4.0
1,10,624,502.0,400.0,5.0,4.0
1,2,624,502.0,400.0,2.0,1.0
2,18,626,501.0,400.0,5.0,4.0
1,8,310,0.0,500.0,1.0,1.0
2,7,236,0.0,400.0,2.0,3.0
1,7,624,203.0,400.0,2.0,4.0
2,18,230,101.0,500.0,4.0,2.0
1,1,0,109.0,102.0,4.0,3.0
1,18,210,104.0,109.0,4.0,4.0
1,17,230,210.0,500.0,3.0,3.0
1,18,0,501.0,400.0,1.0,3.0
1,16,624,109.0,400.0,5.0,3.0
1,16,230,101.0,400.0,2.0,3.0
1,20,210,101.0,0.0,3.0,3.0
2,12,230,108.0,307.0,1.0,3.0
1,1,0,101.0,400.0,1.0,3.0
2,12,236,502.0,400.0,3.0,1.0
1,5,624,402.0,400.0,5.0,3.0
1,14,740,210.0,306.0,1.0,4.0
1,4,930,0.0,511.0,5.0,3.0
1,18,626,0.0,400.0,2.0,4.0
1,7,230,501.0,308.0,4.0,4.0
1,7,0,101.0,400.0,2.0,3.0
1,20,210,102.0,400.0,4.0,3.0
1,11,0,0.0,400.0,3.0,4.0
2,10,230,101.0,400.0,3.0,2.0
1,2,626,102.0,400.0,4.0,2.0
1,20,624,0.0,400.0,2.0,2.0
1,13,624,501.0,400.0,4.0,3.0
1,5,624,501.0,400.0,3.0,3.0
2,3,626,0.0,400.0,4.0,4.0
1,13,230,101.0,102.0,4.0,3.0
1,4,210,402.0,400.0,1.0,3.0
1,1,624,0.0,400.0,2.0,4.0
1,8,761,108.0,511.0,2.0,2.0
1,12,930,501.0,511.0,2.0,4.0
1,4,626,501.0,400.0,2.0,4.0
2,6,236,502.0,400.0,3.0,2.0
1,20,0,101.0,400.0,2.0,4.0
1,3,625,0.0,400.0,2.0,3.0
2,1,310,502.0,500.0,2.0,4.0
1,11,624,501.0,400.0,2.0,1.0
1,13,626,501.0,400.0,4.0,4.0
1,19,121,503.0,400.0,2.0,4.0
1,12,624,101.0,400.0,3.0,4.0
1,14,626,502.0,400.0,4.0,2.0
1,13,230,108.0,102.0,2.0,4.0
1,13,230,109.0,400.0,2.0,4.0
1,8,624,203.0,400.0,3.0,3.0
1,12,0,501.0,511.0,2.0,2.0
2,18,230,101.0,106.0,2.0,2.0
1,17,626,501.0,400.0,2.0,3.0
2,1,626,101.0,400.0,5.0,3.0
1,10,230,101.0,500.0,3.0,3.0
1,21,0,502.0,400.0,1.0,3.0
1,16,930,0.0,511.0,4.0,2.0
2,12,626,501.0,400.0,4.0,4.0
2,18,930,501.0,511.0,5.0,3.0
1,1,624,101.0,500.0,5.0,2.0
1,18,230,101.0,400.0,5.0,3.0
1,1,0,102.0,500.0,4.0,3.0
1,20,210,102.0,400.0,5.0,2.0
1,5,761,0.0,102.0,4.0,4.0
1,20,236,101.0,400.0,3.0,1.0
1,8,0,501.0,500.0,5.0,2.0
1,4,761,0.0,511.0,5.0,4.0
2,6,930,501.0,511.0,5.0,2.0
1,6,860,502.0,400.0,5.0,4.0
2,5,236,502.0,308.0,1.0,2.0
1,21,626,501.0,400.0,3.0,3.0
1,14,210,210.0,400.0,2.0,3.0
2,3,624,108.0,400.0,5.0,4.0
1,2,0,122.0,400.0,5.0,3.0
2,8,624,0.0,400.0,3.0,3.0
1,19,0,502.0,400.0,1.0,4.0
1,8,230,101.0,400.0,3.0,4.0
2,21,230,301.0,400.0,4.0,4.0
1,6,626,502.0,400.0,3.0,4.0
1,20,0,101.0,500.0,3.0,3.0
1,9,624,101.0,400.0,2.0,3.0
2,18,236,101.0,102.0,4.0,2.0
1,1,230,502.0,400.0,2.0,4.0
1,5,624,0.0,400.0,5.0,2.0
2,12,761,501.0,0.0,5.0,4.0
1,7,0,502.0,0.0,2.0,4.0
1,11,230,109.0,400.0,2.0,4.0
1,12,0,104.0,400.0,1.0,3.0
1,20,626,502.0,400.0,2.0,2.0
1,12,0,103.0,400.0,2.0,2.0
1,17,624,0.0,400.0,3.0,3.0
1,14,626,502.0,400.0,3.0,3.0
1,18,230,108.0,0.0,5.0,4.0
2,3,236,102.0,400.0,2.0,4.0
1,3,761,101.0,0.0,5.0,4.0
1,20,627,502.0,400.0,1.0,3.0
1,2,627,502.0,308.0,1.0,2.0
1,7,0,102.0,400.0,3.0,3.0
1,14,930,501.0,511.0,4.0,1.0
1,4,761,501.0,511.0,3.0,4.0
1,7,230,501.0,0.0,4.0,4.0
1,4,930,501.0,511.0,2.0,2.0
1,10,761,101.0,0.0,5.0,2.0
2,13,210,101.0,500.0,5.0,3.0
2,7,624,501.0,400.0,2.0,2.0
1,11,230,502.0,0.0,4.0,2.0
1,10,624,502.0,400.0,5.0,3.0
1,6,210,402.0,400.0,1.0,4.0
1,4,0,102.0,512.0,1.0,2.0
2,1,0,101.0,0.0,5.0,2.0
1,16,626,501.0,400.0,3.0,4.0
1,21,230,108.0,0.0,5.0,4.0
1,18,0,101.0,400.0,1.0,4.0
1,3,626,501.0,400.0,5.0,3.0
1,18,626,501.0,400.0,4.0,4.0
1,13,210,0.0,102.0,2.0,3.0
1,6,624,108.0,400.0,1.0,2.0
1,19,626,501.0,400.0,2.0,4.0
1,5,0,102.0,102.0,2.0,4.0
1,7,761,501.0,500.0,5.0,4.0
1,21,624,0.0,400.0,2.0,3.0
1,11,930,101.0,511.0,2.0,3.0
1,21,310,501.0,500.0,3.0,4.0
2,1,210,102.0,400.0,2.0,2.0
1,9,230,101.0,307.0,2.0,3.0
1,12,210,0.0,0.0,3.0,3.0
1,6,0,502.0,500.0,4.0,4.0
1,5,624,101.0,500.0,2.0,3.0
1,17,310,501.0,500.0,4.0,4.0
2,5,230,501.0,400.0,2.0,3.0
1,20,761,109.0,200.0,5.0,4.0
1,10,210,104.0,400.0,2.0,3.0
2,10,626,501.0,400.0,2.0,2.0
1,17,626,0.0,400.0,5.0,4.0
1,16,0,108.0,500.0,4.0,4.0
1,6,230,502.0,500.0,3.0,3.0
1,18,930,101.0,511.0,3.0,2.0
2,8,624,101.0,400.0,3.0,4.0
1,13,624,102.0,400.0,5.0,4.0
1,2,0,101.0,400.0,1.0,4.0
1,17,624,501.0,500.0,5.0,3.0
2,18,236,101.0,0.0,5.0,3.0
1,7,860,501.0,400.0,2.0,3.0
2,3,624,0.0,400.0,5.0,3.0
1,20,230,102.0,512.0,3.0,3.0
1,6,624,0.0,400.0,4.0,3.0
1,18,624,501.0,400.0,4.0,4.0
1,14,624,101.0,400.0,2.0,4.0
1,17,761,0.0,500.0,4.0,2.0
1,16,930,502.0,511.0,4.0,3.0
1,2,210,0.0,0.0,4.0,4.0
1,20,761,0.0,200.0,1.0,3.0
1,8,624,101.0,400.0,4.0,2.0
1,13,626,103.0,500.0,2.0,4.0
1,16,626,102.0,400.0,4.0,3.0
2,18,236,502.0,207.0,3.0,3.0
1,13,230,109.0,0.0,3.0,3.0
1,14,626,502.0,400.0,2.0,2.0
1,11,626,502.0,400.0,4.0,3.0
1,13,624,101.0,400.0,4.0,4.0
1,20,210,101.0,102.0,3.0,4.0
1,8,230,108.0,102.0,4.0,4.0
1,11,230,101.0,0.0,3.0,4.0
1,4,210,101.0,400.0,2.0,2.0
1,3,624,108.0,400.0,1.0,4.0
1,7,236,501.0,400.0,2.0,3.0
1,20,624,502.0,400.0,4.0,2.0
1,17,626,108.0,400.0,4.0,4.0
1,2,210,0.0,400.0,1.0,4.0
1,3,761,104.0,200.0,2.0,4.0
1,14,236,501.0,400.0,3.0,4.0
1,7,210,501.0,102.0,4.0,4.0
1,10,210,108.0,102.0,3.0,3.0
1,12,210,101.0,400.0,4.0,2.0
1,1,624,101.0,400.0,3.0,2.0
1,6,624,203.0,400.0,4.0,4.0
1,11,310,0.0,500.0,5.0,2.0
2,13,230,101.0,106.0,3.0,1.0
1,4,0,0.0,400.0,3.0,4.0
1,3,626,108.0,400.0,1.0,2.0
2,17,626,101.0,400.0,2.0,3.0
1,4,624,0.0,400.0,4.0,2.0
1,1,626,502.0,400.0,3.0,2.0
1,12,210,101.0,500.0,3.0,4.0
1,3,0,101.0,400.0,2.0,4.0
1,16,230,501.0,0.0,1.0,3.0
1,15,740,122.0,0.0,5.0,4.0
2,12,761,501.0,0.0,4.0,3.0
2,15,930,501.0,511.0,3.0,2.0
2,6,230,0.0,0.0,5.0,2.0
2,12,761,0.0,200.0,5.0,4.0
1,21,210,0.0,306.0,5.0,3.0
1,6,626,502.0,500.0,5.0,4.0
2,2,624,102.0,400.0,2.0,3.0
1,18,230,203.0,500.0,2.0,2.0
1,18,0,502.0,400.0,2.0,4.0
2,12,740,501.0,400.0,3.0,2.0
1,11,930,101.0,511.0,2.0,4.0
1,20,121,101.0,400.0,4.0,3.0
1,15,626,502.0,400.0,5.0,4.0
1,16,0,101.0,306.0,4.0,3.0
2,6,230,101.0,400.0,2.0,3.0
2,15,624,502.0,400.0,2.0,4.0
1,2,626,101.0,400.0,4.0,3.0
2,13,0,502.0,400.0,2.0,4.0
1,3,624,101.0,400.0,5.0,3.0
1,15,624,0.0,400.0,1.0,4.0
1,4,624,102.0,500.0,3.0,3.0
1,8,0,0.0,400.0,1.0,3.0
2,12,626,502.0,500.0,4.0,4.0
1,8,624,210.0,400.0,2.0,4.0
1,15,627,0.0,400.0,1.0,4.0
1,6,0,501.0,500.0,4.0,4.0
1,20,761,102.0,511.0,4.0,2.0
2,18,230,101.0,106.0,2.0,4.0
1,6,626,502.0,400.0,3.0,1.0
2,3,0,101.0,500.0,5.0,3.0
2,20,761,102.0,200.0,3.0,2.0
2,17,930,109.0,511.0,5.0,3.0
1,7,0,502.0,0.0,2.0,3.0
1,12,624,501.0,400.0,5.0,4.0
1,14,0,101.0,400.0,1.0,3.0
2,15,626,102.0,500.0,3.0,4.0
1,4,930,203.0,511.0,2.0,3.0
1,14,310,203.0,500.0,1.0,4.0
1,19,230,0.0,200.0,2.0,3.0
1,6,210,502.0,512.0,4.0,3.0
1,6,0,502.0,102.0,1.0,2.0
1,12,230,101.0,0.0,1.0,4.0
1,4,761,501.0,400.0,4.0,2.0
1,9,230,0.0,512.0,4.0,4.0
1,3,624,501.0,400.0,5.0,4.0
1,14,230,502.0,500.0,1.0,2.0
1,5,626,502.0,400.0,5.0,4.0
2,18,0,503.0,400.0,3.0,4.0
1,3,930,103.0,511.0,4.0,4.0
1,7,624,203.0,400.0,5.0,3.0
1,1,210,102.0,109.0,2.0,4.0
1,11,624,102.0,400.0,3.0,3.0
1,3,624,102.0,400.0,3.0,4.0
2,12,627,501.0,500.0,1.0,4.0
1,11,626,109.0,400.0,3.0,3.0
1,3,624,0.0,400.0,3.0,1.0
1,9,230,101.0,400.0,5.0,2.0
1,2,761,501.0,500.0,2.0,1.0
1,18,230,101.0,102.0,3.0,4.0
1,17,761,502.0,0.0,3.0,2.0
1,17,624,501.0,400.0,2.0,3.0
1,10,624,502.0,400.0,3.0,2.0
1,8,626,503.0,400.0,1.0,2.0
2,6,230,102.0,512.0,5.0,3.0
1,1,0,101.0,500.0,1.0,4.0
1,15,230,101.0,106.0,2.0,3.0
1,14,230,0.0,212.0,3.0,2.0
1,13,624,501.0,400.0,4.0,4.0
1,9,761,0.0,0.0,4.0,4.0
1,6,310,501.0,500.0,3.0,3.0
1,7,230,102.0,102.0,3.0,4.0
1,17,624,501.0,400.0,5.0,2.0
1,14,930,0.0,511.0,1.0,3.0
1,6,0,203.0,400.0,2.0,3.0
1,12,230,101.0,512.0,4.0,3.0
1,12,230,102.0,400.0,3.0,3.0
1,9,230,101.0,102.0,1.0,4.0
1,18,624,101.0,400.0,1.0,4.0
1,1,624,102.0,400.0,2.0,4.0
1,12,930,103.0,511.0,3.0,3.0
1,4,624,203.0,400.0,5.0,4.0
1,11,230,101.0,102.0,2.0,4.0
1,17,761,501.0,200.0,4.0,4.0
2,5,236,122.0,400.0,2.0,4.0
2,3,930,501.0,511.0,3.0,3.0
1,2,624,101.0,400.0,5.0,1.0
2,1,210,101.0,400.0,5.0,4.0
1,13,624,108.0,400.0,5.0,3.0
1,20,626,501.0,400.0,2.0,4.0
1,13,624,501.0,400.0,5.0,3.0
1,16,860,501.0,400.0,1.0,2.0
1,12,230,108.0,500.0,5.0,3.0
2,11,230,203.0,207.0,2.0,4.0
1,7,624,108.0,400.0,2.0,2.0
2,1,624,203.0,400.0,3.0,1.0
2,3,624,0.0,400.0,3.0,2.0
2,3,236,101.0,400.0,1.0,3.0
1,21,930,101.0,500.0,4.0,3.0
1,19,230,0.0,512.0,4.0,4.0
1,3,0,101.0,400.0,2.0,4.0
2,3,220,101.0,400.0,4.0,4.0
1,15,121,502.0,400.0,1.0,2.0
2,18,626,0.0,400.0,2.0,2.0
2,12,121,0.0,400.0,5.0,4.0
1,2,740,0.0,308.0,1.0,3.0
1,3,626,501.0,500.0,4.0,4.0
2,12,236,0.0,500.0,2.0,2.0
1,16,761,109.0,207.0,3.0,3.0
1,13,761,0.0,500.0,1.0,4.0
1,16,210,101.0,400.0,2.0,2.0
2,8,210,108.0,400.0,3.0,3.0
2,1,626,108.0,400.0,3.0,2.0
1,1,210,210.0,102.0,3.0,4.0
1,12,230,210.0,207.0,2.0,3.0
2,5,230,301.0,200.0,2.0,3.0
1,2,310,0.0,0.0,1.0,4.0
2,3,236,101.0,307.0,3.0,4.0
1,14,626,501.0,400.0,5.0,2.0
1,20,624,203.0,400.0,3.0,4.0
1,13,230,501.0,200.0,5.0,3.0
1,6,624,0.0,400.0,3.0,3.0
1,14,0,502.0,400.0,3.0,3.0
1,16,624,501.0,400.0,3.0,4.0
1,2,0,502.0,500.0,2.0,3.0
1,21,230,101.0,106.0,2.0,2.0
2,2,626,502.0,400.0,2.0,3.0
1,6,740,101.0,400.0,1.0,4.0
2,3,761,101.0,102.0,5.0,3.0
2,13,236,102.0,400.0,4.0,4.0
2,20,624,101.0,400.0,1.0,3.0
1,20,210,101.0,102.0,4.0,4.0
1,15,230,0.0,0.0,1.0,3.0
1,17,626,501.0,400.0,3.0,4.0
2,6,626,503.0,400.0,2.0,4.0
1,10,236,502.0,400.0,4.0,3.0
2,21,626,502.0,400.0,2.0,3.0
1,16,0,101.0,500.0,5.0,3.0
2,3,210,101.0,400.0,5.0,4.0
1,3,624,102.0,400.0,3.0,3.0
1,15,626,502.0,400.0,3.0,4.0
1,16,626,501.0,400.0,4.0,4.0
1,3,624,102.0,400.0,3.0,2.0
1,7,930,0.0,511.0,1.0,3.0
1,6,230,101.0,400.0,3.0,4.0
1,21,761,104.0,102.0,3.0,3.0
1,6,624,102.0,306.0,5.0,2.0
1,5,860,0.0,400.0,3.0,2.0
1,6,310,0.0,500.0,1.0,3.0
1,8,310,0.0,400.0,1.0,4.0
1,11,624,501.0,400.0,2.0,4.0
1,4,210,101.0,102.0,2.0,4.0
1,10,930,301.0,511.0,2.0,2.0
2,12,230,101.0,106.0,2.0,4.0
1,20,236,502.0,400.0,3.0,1.0
1,11,230,101.0,400.0,1.0,4.0
1,3,624,0.0,400.0,3.0,1.0
1,16,210,108.0,102.0,3.0,2.0
2,3,626,108.0,400.0,3.0,3.0
1,3,626,502.0,400.0,3.0,4.0
2,14,624,0.0,400.0,5.0,4.0
1,10,624,502.0,400.0,3.0,3.0
1,2,220,102.0,200.0,3.0,3.0
1,14,0,101.0,400.0,3.0,4.0
1,17,0,502.0,102.0,1.0,4.0
1,20,624,0.0,400.0,2.0,2.0
1,9,210,0.0,500.0,1.0,4.0
1,15,624,104.0,400.0,2.0,4.0
1,1,236,502.0,400.0,2.0,3.0
1,7,236,101.0,400.0,2.0,4.0
2,11,626,502.0,400.0,5.0,4.0
1,6,740,203.0,0.0,1.0,2.0
1,4,0,0.0,106.0,5.0,4.0
2,6,121,503.0,400.0,2.0,4.0
1,11,624,0.0,400.0,5.0,4.0
1,21,626,104.0,400.0,2.0,1.0
1,18,0,108.0,511.0,5.0,2.0
1,11,210,0.0,400.0,1.0,4.0
2,9,626,101.0,400.0,4.0,4.0
1,14,624,101.0,400.0,2.0,3.0
1,20,761,502.0,0.0,5.0,4.0
2,3,236,502.0,400.0,2.0,3.0
1,21,624,0.0,400.0,4.0,3.0
1,6,624,501.0,400.0,5.0,3.0
1,15,624,0.0,400.0,1.0,2.0
1,9,230,102.0,312.0,5.0,3.0
1,1,0,0.0,0.0,1.0,3.0
1,12,624,108.0,400.0,3.0,3.0
2,14,230,0.0,0.0,5.0,4.0
2,6,0,502.0,500.0,2.0,3.0
2,20,624,0.0,400.0,2.0,3.0
1,1,624,102.0,400.0,4.0,4.0
2,1,761,101.0,106.0,2.0,3.0
1,11,761,101.0,0.0,5.0,4.0
2,18,230,101.0,212.0,2.0,4.0
1,14,0,0.0,400.0,2.0,4.0
1,16,624,0.0,400.0,5.0,3.0
1,13,230,108.0,207.0,2.0,2.0
1,5,626,501.0,400.0,2.0,4.0
1,12,230,101.0,102.0,3.0,1.0
1,10,627,502.0,400.0,1.0,3.0
1,5,236,0.0,102.0,3.0,1.0
1,19,210,102.0,400.0,3.0,3.0
1,14,210,501.0,500.0,5.0,3.0
1,4,626,501.0,400.0,5.0,4.0
1,12,624,203.0,400.0,5.0,3.0
1,17,626,502.0,400.0,3.0,2.0
1,6,0,203.0,400.0,1.0,3.0
1,3,0,301.0,0.0,2.0,3.0
1,17,210,101.0,500.0,5.0,4.0
1,21,627,501.0,400.0,1.0,2.0
2,12,230,501.0,106.0,2.0,4.0
1,2,626,502.0,400.0,3.0,4.0
2,3,624,0.0,400.0,1.0,3.0
1,4,624,501.0,400.0,5.0,2.0
1,11,761,502.0,511.0,2.0,3.0
2,3,0,502.0,106.0,5.0,3.0
2,12,0,101.0,106.0,4.0,4.0
2,3,624,502.0,400.0,1.0,3.0
2,18,230,101.0,0.0,3.0,2.0
1,5,230,103.0,400.0,4.0,4.0
1,1,220,503.0,400.0,4.0,2.0
2,1,761,101.0,102.0,2.0,2.0
1,4,0,104.0,500.0,3.0,3.0
1,3,740,0.0,500.0,2.0,3.0
1,4,626,108.0,400.0,4.0,4.0
1,13,740,122.0,500.0,3.0,4.0
1,20,625,102.0,400.0,4.0,3.0
2,5,761,502.0,109.0,4.0,4.0
1,10,230,101.0,102.0,3.0,2.0
1,19,624,501.0,400.0,5.0,4.0
1,10,230,0.0,500.0,5.0,2.0
1,8,624,203.0,0.0,4.0,4.0
1,1,310,0.0,500.0,1.0,4.0
1,20,930,502.0,511.0,5.0,4.0
1,4,220,101.0,102.0,5.0,3.0
1,14,236,501.0,400.0,2.0,3.0
1,18,624,501.0,400.0,5.0,2.0
1,20,624,0.0,400.0,5.0,3.0
1,4,626,0.0,400.0,2.0,4.0
1,20,0,109.0,400.0,1.0,1.0
1,1,626,502.0,400.0,3.0,3.0
1,19,210,109.0,512.0,1.0,4.0
2,17,230,104.0,307.0,2.0,2.0
1,11,624,502.0,400.0,5.0,3.0
1,4,230,502.0,102.0,4.0,2.0
2,12,624,0.0,400.0,4.0,3.0
1,1,624,0.0,400.0,1.0,3.0
2,14,230,0.0,306.0,3.0,2.0
1,1,220,402.0,400.0,1.0,2.0
1,13,230,102.0,400.0,3.0,2.0
1,6,236,501.0,400.0,3.0,2.0
2,18,626,502.0,400.0,3.0,3.0
1,20,626,501.0,400.0,5.0,4.0
1,14,860,503.0,400.0,1.0,4.0
1,20,624,102.0,400.0,3.0,4.0
1,12,210,108.0,400.0,5.0,3.0
1,18,624,102.0,400.0,3.0,2.0
1,16,210,101.0,400.0,5.0,4.0
1,16,0,101.0,106.0,2.0,4.0
2,12,121,502.0,400.0,5.0,2.0
1,18,230,101.0,102.0,3.0,4.0
2,3,930,101.0,511.0,3.0,3.0
2,5,624,501.0,400.0,4.0,4.0
1,8,624,102.0,500.0,5.0,4.0
1,9,624,0.0,400.0,5.0,3.0
1,7,624,501.0,400.0,3.0,4.0
1,12,626,502.0,400.0,4.0,2.0
1,3,210,0.0,102.0,2.0,4.0
1,3,0,101.0,102.0,2.0,3.0
1,19,230,402.0,207.0,4.0,4.0
1,2,860,301.0,400.0,2.0,4.0
1,11,626,501.0,400.0,2.0,4.0
2,12,626,502.0,400.0,2.0,4.0
2,2,0,102.0,400.0,2.0,3.0
2,14,740,102.0,500.0,5.0,3.0
2,2,230,101.0,106.0,2.0,4.0
1,18,624,501.0,400.0,5.0,4.0
1,12,761,501.0,0.0,5.0,4.0
2,9,626,502.0,400.0,3.0,3.0
1,17,624,0.0,400.0,2.0,3.0
1,5,860,502.0,400.0,1.0,2.0
1,6,624,503.0,500.0,4.0,4.0
1,9,0,501.0,102.0,4.0,4.0
1,13,761,0.0,109.0,3.0,4.0
1,13,626,501.0,400.0,2.0,4.0
1,16,860,0.0,400.0,5.0,2.0
1,10,627,501.0,400.0,1.0,2.0
2,12,626,502.0,400.0,3.0,2.0
1,15,210,501.0,400.0,2.0,2.0
1,8,310,0.0,0.0,1.0,3.0
1,1,230,108.0,400.0,2.0,2.0
1,8,624,0.0,400.0,5.0,3.0
1,8,0,101.0,400.0,5.0,3.0
1,7,930,102.0,308.0,3.0,2.0
1,6,930,108.0,511.0,5.0,3.0
2,1,626,502.0,400.0,3.0,4.0
1,12,624,501.0,400.0,3.0,3.0
2,15,626,502.0,400.0,2.0,3.0
2,5,210,101.0,400.0,2.0,4.0
1,4,230,101.0,308.0,5.0,4.0
1,21,626,502.0,400.0,2.0,3.0
2,12,0,108.0,0.0,4.0,4.0
1,2,626,502.0,400.0,3.0,4.0
1,16,624,501.0,0.0,1.0,4.0
2,2,740,503.0,400.0,2.0,3.0
1,12,626,102.0,400.0,3.0,2.0
1,20,210,0.0,400.0,2.0,4.0
1,19,236,502.0,400.0,4.0,4.0
1,5,930,101.0,511.0,5.0,4.0
1,6,0,102.0,500.0,1.0,3.0
1,4,624,102.0,400.0,4.0,2.0
1,21,230,101.0,200.0,2.0,4.0
1,18,626,501.0,500.0,2.0,4.0
1,8,930,0.0,511.0,5.0,4.0
1,17,624,501.0,400.0,1.0,3.0
1,16,626,0.0,400.0,4.0,1.0
1,1,210,101.0,500.0,3.0,4.0
1,16,0,0.0,106.0,5.0,1.0
1,10,860,0.0,400.0,1.0,3.0
1,3,930,101.0,511.0,2.0,4.0
1,19,230,104.0,500.0,5.0,2.0
1,3,0,122.0,109.0,2.0,2.0
1,7,236,501.0,400.0,3.0,4.0
1,6,626,502.0,400.0,5.0,4.0
1,8,0,502.0,400.0,3.0,3.0
1,10,626,101.0,400.0,4.0,4.0
2,7,230,104.0,307.0,3.0,1.0
1,2,626,103.0,400.0,1.0,4.0
1,11,0,101.0,500.0,5.0,3.0
1,16,0,0.0,500.0,5.0,2.0
1,2,624,0.0,400.0,3.0,4.0
1,21,624,501.0,400.0,1.0,4.0
1,15,930,101.0,511.0,4.0,3.0
1,6,860,502.0,500.0,2.0,2.0
1,11,624,501.0,400.0,4.0,2.0
1,14,210,0.0,511.0,3.0,3.0
1,5,624,0.0,400.0,5.0,2.0
1,6,761,101.0,200.0,3.0,2.0
1,14,0,101.0,400.0,1.0,2.0
2,18,0,101.0,106.0,1.0,4.0
1,5,230,101.0,102.0,1.0,1.0
1,17,236,501.0,400.0,4.0,4.0
1,2,626,502.0,0.0,3.0,3.0
1,15,626,501.0,400.0,4.0,3.0
2,6,0,101.0,500.0,2.0,4.0
1,19,624,501.0,400.0,4.0,4.0
1,2,626,503.0,400.0,3.0,2.0
1,11,0,108.0,500.0,1.0,1.0
1,2,626,502.0,400.0,3.0,4.0
1,6,740,502.0,500.0,1.0,2.0
1,6,624,101.0,400.0,1.0,3.0
1,3,230,0.0,500.0,1.0,3.0
1,9,230,0.0,500.0,5.0,2.0
1,1,230,102.0,312.0,3.0,3.0
1,13,624,402.0,400.0,3.0,3.0
1,18,230,102.0,0.0,3.0,3.0
1,13,0,502.0,400.0,3.0,3.0
2,17,626,502.0,400.0,3.0,4.0
1,12,624,501.0,400.0,3.0,4.0
2,6,230,101.0,400.0,3.0,3.0
2,12,626,502.0,400.0,3.0,1.0
1,12,230,101.0,106.0,1.0,4.0
1,18,0,122.0,0.0,5.0,4.0
1,9,624,0.0,400.0,3.0,4.0
1,8,740,0.0,400.0,4.0,2.0
